,Unnamed: 0,Unnamed: 0.1,State,State_Abr,Zip Code,County,City,Street,Lat,Lon,Features,Trulia Est,History Events,Property Events,Beds,Baths,Sqft,Price_Per_Sqft,Year Built
3071,3071,3071,California,CA,95060,Santa Cruz County,Santa Cruz,541 Wilkes Cir,36.9586078,-122.0384854,2 Beds;1 Bath;864 sqft;Single Family Home;2%614 sqft lot size;Built in 1924;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$800%499,09/17/2014:$250%000:Sold,Year:2018;Tax:$4%653;Assessment:;Land:$286%095;Improvements:$128%933;Total:$415%028,2 Beds,?,864 sqft,?,Built in 1924
3072,3072,3072,California,CA,95060,Santa Cruz County,Santa Cruz,310 Winter Creek Rd,37.060256,-122.139278,3 Beds;2 Baths;2%133 sqft;Farm Ranch;$340/sqft;6.79 acres lot size;Built in 1988;County: Santa Cruz;Tax Rate Code Area: 58-001;Heating: Central;Parking: Garage;Parking Spaces: 2;Units: 1;Roof: Composition Shingle;Land Use Code: Rural Residence (Agricultural);,$1%032%684,02/16/2000:$725%000:Sold,Year:2018;Tax:$10%892;Assessment:;Land:$540%325;Improvements:$439%016;Total:$979%341,3 Beds,2 Baths,2%133 sqft,$340/sqft,Built in 1988
3073,3073,3073,California,CA,95060,Santa Cruz County,Santa Cruz,550 Winter Creek Rd,37.06039930000001,-122.1357724,Farm Ranch;Lot Size: 3.16 acres;Built in 1987;5 Rooms;Rooms: Dining Room;Heating: Forced Air;Washer;Dryer;Refrigerator;Floors: Carpet% Linoleum Vinyl;Fireplace;Garage;Parking Spaces: 3;Stories: 2;Roof: Composition;Year Updated: 1987;MLS/Source ID: ML81708724;See Virtual Tour,$953%060,08/02/2018:$995%000:Posting Removed;07/31/2018:$995%000:Sold;06/13/2018:$995%000:Pending;06/05/2018:$995%000:Listed For Sale,Year:2018;Tax:$1%995;Assessment:;Land:$21%525;Improvements:$128%465;Total:$149%990,?,?,?,?,Built in 1987
3074,3074,3074,California,CA,95060,Santa Cruz County,Santa Cruz,551 Winter Creek Rd,37.060476,-122.134723,4 Beds;2 Baths;1%608 sqft;Farm Ranch;$482/sqft;5.37 acres lot size;Built in 1986;County: Santa Cruz;Tax Rate Code Area: 58-001;Heating: Floor/Wall;Parking: Garage;Parking Spaces: 2;Units: 1;Roof: Composition Shingle;Land Use Code: Rural Residence (Agricultural);,$954%318,02/04/2005:$775%000:Sold,Year:2018;Tax:$9%587;Assessment:;Land:$624%690;Improvements:$238%948;Total:$863%638,4 Beds,2 Baths,1%608 sqft,$482/sqft,Built in 1986
3075,3075,3075,California,CA,95060,Santa Cruz County,Santa Cruz,405 Woodland Way,36.9527137,-122.0511839,Single Family Home;Lot Size: 4%792 sqft;Built in 1971;MLS/Source ID: 81130354;,$1%191%231,01/13/2012:$689%000:Sold;12/28/2011:$725%000:Posting Removed;11/26/2011:$725%000:Price Change:$14%000: (-2%);10/21/2011:$739%000:Price Change:$10%000: (-1%);09/28/2011:$749%000:Price Change:$10%000: (-1%);09/09/2011:$759%000:Price Change:$15%000: (-2%);08/11/2011:$774%000:Price Change:$25%000: (-3%);07/09/2011:$799%000:Listed For Sale;05/14/2004:$775%000:Sold;05/16/2001:$405%500:Sold,Year:2018;Tax:$8%796;Assessment:;Land:$456%355;Improvements:$304%237;Total:$760%592,?,?,?,?,Built in 1971
3076,3076,3076,California,CA,95060,Santa Cruz County,Santa Cruz,409 Woodland Way,36.9527491,-122.051317,Single Family Home;Lot Size: 4%835 sqft;Built in 1972;,$1%105%861,09/18/2007:$774%000:Sold;09/16/2005:$790%000:Sold,Year:2018;Tax:$10%352;Assessment:;Land:$663%786;Improvements:$229%705;Total:$893%491,?,?,?,?,Built in 1972
3077,3077,3077,California,CA,95060,Santa Cruz County,Santa Cruz,412 Woodland Way,36.9531996,-122.0514502,Single Family Home;Lot Size: 4%879 sqft;Built in 1970;Rooms: Dining Room;Heating: Forced Air;Heating Fuel: Gas;Refrigerator;Dishwasher;Disposal;Floors: Carpet% Hardwood% Tile;Fireplace;Garage;Cable Ready;Contemporary Architecture;Luxury;Roof: Composition;MLS/Source ID: ML81671292;See Virtual Tour,$1%306%744,11/01/2017:$1%050%000:Sold,Year:2018;Tax:$12%093;Assessment:;Land:$735%001;Improvements:$315%001;Total:$1%050%002,?,?,?,?,Built in 1970
3078,3078,3078,California,CA,95060,Santa Cruz County,Santa Cruz,415 Woodland Way,36.9527955,-122.051539,Single Family Home;Lot Size: 4%835 sqft;Built in 1973;MLS/Source ID: 512385;,$1%293%632,05/18/2005:$750%000:Sold;07/01/1996:$220%000:Sold,Year:2018;Tax:$9%633;Assessment:;Land:$557%261;Improvements:$278%627;Total:$835%888,?,?,?,?,Built in 1973
3079,3079,3079,California,CA,95060,Santa Cruz County,Santa Cruz,418 Woodland Way,36.9532757,-122.0518098,3 Beds;3 Baths;1%822 sqft;Single Family Home;$165/sqft;5%053 sqft lot size;Built in 1971;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Floor/Wall;Parking: Garage;Parking Spaces: 1;Units: 1;Stories: 1 story;Construction Type: Frame;Bungalow;Roof: Shingle (Not Wood);Land Use Code: Single Family Residential;,$1%659%237,03/25/1999:$300%000:Sold,Year:2018;Tax:$6%435;Assessment:;Land:$248%010;Improvements:$300%267;Total:$548%277,3 Beds,3 Baths,1%822 sqft,$165/sqft,Built in 1971
3080,3080,3080,California,CA,95060,Santa Cruz County,Santa Cruz,419 Woodland Way,36.9528187,-122.05165,4 Beds;2 Baths;1%710 sqft;Single Family Home;$137/sqft;4%748 sqft lot size;Built in 1973;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Shingle (Not Wood);Land Use Code: Single Family Residential;,$1%285%996,02/04/1997:$235%000:Sold,Year:2018;Tax:$4%078;Assessment:;Land:$168%192;Improvements:$168%192;Total:$336%384,4 Beds,2 Baths,1%710 sqft,$137/sqft,Built in 1973
3081,3081,3081,California,CA,95060,Santa Cruz County,Santa Cruz,423 Woodland Way,36.9528286,-122.0518054,4 Beds;2 Baths;1%701 sqft;Single Family Home;$247/sqft;4%835 sqft lot size;Built in 1973;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 1;Units: 1;Stories: 1 story;Roof: Shingle (Not Wood);Land Use Code: Single Family Residential;,$1%282%752,01/21/2000:$420%000:Sold;04/26/1999:$285%000:Sold,Year:2018;Tax:$6%347;Assessment:;Land:$340%403;Improvements:$226%938;Total:$567%341,4 Beds,2 Baths,1%701 sqft,$247/sqft,Built in 1973
3082,3082,3082,California,CA,95060,Santa Cruz County,Santa Cruz,502 Woodland Way,36.9534851,-122.0523826,Single Family Home;Lot Size: 5%445 sqft;Built in 1971;,$1%118%096,03/06/2008:$799%000:Posting Removed;10/25/2007:$800%000:Sold;09/07/2007:$799%000:Price Change:$128%500: (-14%);08/26/2007:$927%500:Listed For Sale;08/16/2002:$549%000:Sold;04/16/1998:$285%000:Sold,Year:2018;Tax:$10%686;Assessment:;Land:$663%786;Improvements:$259%743;Total:$923%529,?,?,?,?,Built in 1971
3083,3083,3083,California,CA,95060,Santa Cruz County,Santa Cruz,506 Woodland Way,36.9535072,-122.0525602,4 Beds;2 Baths;1%271 sqft;Single Family Home;$20/sqft;5%140 sqft lot size;Built in 1971;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Shingle (Not Wood);Land Use Code: Single Family Residential;,$1%130%631,10/05/1998:$25%000:Sold;05/20/1994:$250%000:Sold,Year:2018;Tax:$4%678;Assessment:;Land:$232%759;Improvements:$150%580;Total:$383%339,4 Beds,2 Baths,1%271 sqft,?,Built in 1971
3084,3084,3084,California,CA,95060,Santa Cruz County,Santa Cruz,511 Woodland Way,36.9532628,-122.0528709,Single Family Home;Lot Size: 4%269 sqft;Built in 1971;MLS/Source ID: 81003204;,$1%057%574,11/30/1998:$289%500:Sold,Year:2018;Tax:$4%851;Assessment:;Land:$239%328;Improvements:$159%553;Total:$398%881,?,?,?,?,Built in 1971
3085,3085,3085,California,CA,95060,Santa Cruz County,Santa Cruz,102 Woodrow Ave,36.9534013,-122.0368934,Single Family Home;Lot Size: 4%835 sqft;Built in 1987;Fireplace;Foundation Type: Concrete Slab;Roof: Composition;MLS/Source ID: 81212602;,$1%589%548,08/19/2012:$1%719%000:Posting Removed;08/14/2012:$1%650%000:Sold;04/15/2012:$1%719%000:Posting Removed;04/10/2012:$1%719%000:Listed For Sale;04/06/2012:$1%719%000:Listed For Sale;01/11/2012:$1%799%000:Posting Removed;11/23/2011:$1%799%000:Price Change:$91%000: (-5%);03/03/2011:$1%890%000:Price Change:$100%000: (-5%);10/16/2010:$1%990%000:Price Change:$110%000: (-5%);09/29/2010:$2%100%000:Price Change:$219%000: (-9%);05/29/2010:$2%319%000:Listed For Sale;04/26/2007:$1%940%000:Sold;06/07/1996:$520%000:Sold,Year:2018;Tax:$20%275;Assessment:;Land:$1%352%827;Improvements:$432%905;Total:$1%785%732,?,?,?,?,Built in 1987
3086,3086,3086,California,CA,95060,Santa Cruz County,Santa Cruz,204 Woodrow Ave,36.95377970000001,-122.0369091,Single Family Home;Lot Size: 7%013 sqft;Built in 1924;MLS/Source ID: 80913347;,$1%111%069,09/28/2009:$1%245%000:Sold,Year:2018;Tax:$16%226;Assessment:;Land:$1%230%892;Improvements:$190%788;Total:$1%421%680,?,?,?,?,Built in 1924
3087,3087,3087,California,CA,95060,Santa Cruz County,Santa Cruz,208 Woodrow Ave,36.9539051,-122.0369313,3 Beds;3 Baths;1%626 sqft;Single Family Home;$892/sqft;4%617 sqft lot size;Built in 1933;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 3;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%713%911,04/28/2004:$1%450%000:Sold;11/23/1993:$215%000:Sold,Year:2018;Tax:$20%566;Assessment:;Land:$1%087%126;Improvements:$724%751;Total:$1%811%877,3 Beds,3 Baths,1%626 sqft,$892/sqft,Built in 1933
3088,3088,3088,California,CA,95060,Santa Cruz County,Santa Cruz,215 Woodrow Ave,36.9540194,-122.0376287,Single Family Home;Lot Size: 5%009 sqft;Built in 2008;,$2%265%174,11/21/2008:$2%590%000:Posting Removed;11/18/2008:$2%590%000:Price Change:$2%015%000: (350%);11/10/2008:$575%000:Price Change:$2%015%000: (-78%);10/21/2008:$2%590%000:Price Change:$160%000: (-6%);09/11/2008:$2%750%000:Listed For Sale;04/18/2007:$1%005%000:Sold,Year:2018;Tax:$21%220;Assessment:;Land:$1%177%499;Improvements:$693%213;Total:$1%870%712,?,?,?,?,Built in 2008
3089,3089,3089,California,CA,95060,Santa Cruz County,Santa Cruz,216 Woodrow Ave,36.9540183,-122.0369313,3 Beds;1 Bath;280 sqft;Single Family Home;$982/sqft;4%835 sqft lot size;Built in 1965;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Floor/Wall;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%043%590,05/08/1995:$275%000:Sold,Year:2018;Tax:$6%713;Assessment:;Land:$332%161;Improvements:$241%120;Total:$573%281,3 Beds,?,280 sqft,$982/sqft,Built in 1965
3090,3090,3090,California,CA,95060,Santa Cruz County,Santa Cruz,218 Woodrow Ave,36.9541596,-122.036975,Single Family Home;Lot Size: 6%447 sqft;Built in 1951;Refrigerator;Great Views;,$1%752%256,06/07/2002:$850%000:Sold,Year:2018;Tax:$12%689;Assessment:;Land:$798%490;Improvements:$305%115;Total:$1%103%605,?,?,?,?,Built in 1951
3091,3091,3091,California,CA,95060,Santa Cruz County,Santa Cruz,219 Woodrow Ave,36.954131,-122.0376862,Single Family Home;Lot Size: 6%403 sqft;Built in 1920;,$1%607%699,03/02/2018:$775%000:Sold;02/16/2018:$775%000:Sold;07/26/2017:$775%000:Sold;05/04/2010:$890%000:Sold;03/19/2010:$935%000:Posting Removed;03/14/2010:$935%000:Listed For Sale;02/25/2010:$984%810:Sold;05/01/2009:$1%295%000:Posting Removed;10/21/2008:$1%295%000:Price Change:$50%000: (-4%);09/25/2008:$1%345%000:Price Change:$50%000: (-4%);09/11/2008:$1%395%000:Price Change:$100%000: (-7%);05/24/2008:$1%495%000:Listed For Sale;11/04/1994:$505%000:Sold,Year:2018;Tax:$14%586;Assessment:;Land:$783%616;Improvements:$496%221;Total:$1%279%837,?,?,?,?,Built in 1920
3092,3092,3092,California,CA,95060,Santa Cruz County,Santa Cruz,223 Woodrow Ave,36.9542941,-122.0377084,Single Family Home;Lot Size: 7%362 sqft;Built in 1915;Detached% Single Family Home% Mediterranean Architecture;MLS/Source ID: ML81432720;,$1%847%545,12/21/2014:$1%695%000:Posting Removed;11/01/2014:$1%695%000:Price Change:$50%000: (-3%);10/15/2014:$1%745%000:Price Change:$54%850: (-3%);09/09/2014:$1%799%850:Listed For Sale;02/28/1994:$230%000:Sold,Year:2018;Tax:$6%937;Assessment:;Land:$239%013;Improvements:$354%480;Total:$593%493,?,?,?,?,Built in 1915
3093,3093,3093,California,CA,95060,Santa Cruz County,Santa Cruz,308 Woodrow Ave,36.9547818,-122.0371534,2 Beds;2 Baths;779 sqft;Single Family Home;$834/sqft;4%443 sqft lot size;Built in 1942;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$983%678,06/18/2003:$650%000:Sold;06/26/2000:$550%000:Sold,Year:2018;Tax:$10%105;Assessment:;Land:$494%140;Improvements:$377%160;Total:$871%300,2 Beds,2 Baths,779 sqft,$834/sqft,Built in 1942
3094,3094,3094,California,CA,95060,Santa Cruz County,Santa Cruz,311 Woodrow Ave,36.9548707,-122.0378305,1 Bed;1 Bath;512 sqft;Single Family Home;$293/sqft;5%489 sqft lot size;Built in 1930;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Floor/Wall;Parking: Garage;Parking Spaces: 1;Units: 1;Land Use Code: Single Family Residential;,$927%435,09/23/1994:$150%000:Sold,Year:2018;Tax:$3%005;Assessment:;Land:$206%677;Improvements:$33%224;Total:$239%901,?,?,512 sqft,$293/sqft,Built in 1930
3095,3095,3095,California,CA,95060,Santa Cruz County,Santa Cruz,314 Woodrow Ave,36.9550459,-122.0371534,Single Family Home;Lot Size: 5%619 sqft;Built in 1983;MLS/Source ID: 641870;,$1%262%870,05/02/2006:$980%000:Sold,Year:2018;Tax:$14%376;Assessment:;Land:$1%017%818;Improvements:$237%488;Total:$1%255%306,?,?,?,?,Built in 1983
3096,3096,3096,California,CA,95060,Santa Cruz County,Santa Cruz,315 Woodrow Ave,36.9550198,-122.0377724,2 Beds;1 Bath;828 sqft;Single Family Home;$247/sqft;6%229 sqft lot size;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Floor/Wall;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%087%773,03/03/1994:$204%500:Sold,Year:2018;Tax:$3%845;Assessment:;Land:$231%543;Improvements:$76%895;Total:$308%438,2 Beds,?,828 sqft,$247/sqft,?
3097,3097,3097,California,CA,95060,Santa Cruz County,Santa Cruz,319 Woodrow Ave,36.9551342,-122.0378638,3 Beds;3.5 Baths;2%766 sqft;Single Family Home;$74/sqft;4%835 sqft lot size;Built in 2002;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Central;Parking: Garage;Parking Spaces: 2;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%852%786,03/29/1994:$204%000:Sold,Year:2018;Tax:$8%775;Assessment:;Land:$239%013;Improvements:$512%739;Total:$751%752,3 Beds,3.5 Baths,2%766 sqft,?,Built in 2002
3098,3098,3098,California,CA,95060,Santa Cruz County,Santa Cruz,403 Woodrow Ave,36.9554495,-122.0378194,3 Beds;2 Baths;1%778 sqft;Multi Family;$470/sqft;5%271 sqft lot size;Built in 2014;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Units: 1;Roof: Composition Shingle;Land Use Code: Duplex (2 units% any combination);,$1%387%157,11/14/2006:$835%000:Sold;11/13/1998:$390%000:Sold,Year:2018;Tax:$12%953;Assessment:;Land:$824%250;Improvements:$297%246;Total:$1%121%496,3 Beds,2 Baths,1%778 sqft,$470/sqft,Built in 2014
3099,3099,3099,California,CA,95060,Santa Cruz County,Santa Cruz,404 Woodrow Ave,36.9555476,-122.0372422,2 Beds;2 Baths;1%794 sqft;Single Family Home;$295/sqft;5%445 sqft lot size;Built in 1947;County: Santa Cruz;Tax Rate Code Area: 1-032;Parking: Garage;Parking Spaces: 1;Units: 1;Stories: 1 story;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%341%218,07/31/2001:$530%000:Sold,Year:2018;Tax:$8%227;Assessment:;Land:$412%877;Improvements:$296%554;Total:$709%431,2 Beds,2 Baths,1%794 sqft,$295/sqft,Built in 1947
3100,3100,3100,California,CA,95060,Santa Cruz County,Santa Cruz,407 Woodrow Ave,36.9555871,-122.0378638,2 Beds;1.5 Baths;896 sqft;Multi Family;$725/sqft;5%401 sqft lot size;Built in 1935;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Floor/Wall;Units: 2;Roof: Composition Shingle;Land Use Code: Duplex (2 units% any combination);,$963%887,04/01/2003:$650%000:Sold;04/18/2000:$610%000:Sold;08/14/1998:$415%000:Sold,Year:2018;Tax:$9%673;Assessment:;Land:$636%449;Improvements:$190%934;Total:$827%383,2 Beds,1.5 Baths,896 sqft,$725/sqft,Built in 1935
3101,3101,3101,California,CA,95060,Santa Cruz County,Santa Cruz,408 Woodrow Ave,36.9556677,-122.0372349,3 Beds;2 Baths;1%859 sqft;Single Family Home;$119/sqft;5%532 sqft lot size;Built in 1947;County: Santa Cruz;Tax Rate Code Area: 1-032;Parking: Garage;Parking Spaces: 1;Units: 1;Stories: 1 story;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$220%563,12/26/2018:$220%563:Sold;09/30/1996:$286%000:Sold,Year:2018;Tax:$8%141;Assessment:;Land:$423%924;Improvements:$270%788;Total:$694%712,3 Beds,2 Baths,1%859 sqft,$119/sqft,Built in 1947
3102,3102,3102,California,CA,95060,Santa Cruz County,Santa Cruz,411 Woodrow Ave,36.955738,-122.0378638,2 Beds;1 Bath;1%258 sqft;Single Family Home;$221/sqft;5%489 sqft lot size;Built in 1925;County: Santa Cruz;Tax Rate Code Area: 1-032;Parking: Garage;Parking Spaces: 1;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%139%964,03/28/2017:$441%254:Sold;08/06/1996:$277%500:Sold,Year:2018;Tax:$8%618;Assessment:;Land:$559%159;Improvements:$178%465;Total:$737%624,2 Beds,?,1%258 sqft,$221/sqft,Built in 1925
3103,3103,3103,California,CA,95060,Santa Cruz County,Santa Cruz,415 Woodrow Ave,36.955872,-122.0379,Single Family Home;Lot Size: 5%619 sqft;Built in 2016;Detached Single Family% 2 Stories Architecture;MLS/Source ID: 81413845;,$1%441%475,06/27/2014:$800%000:Posting Removed;06/27/2014:$800%000:Sold;05/22/2014:$800%000:Pending;04/25/2014:$800%000:Listed For Sale,Year:2018;Tax:$14%886;Assessment:;Land:$732%612;Improvements:$568%579;Total:$1%301%191,?,?,?,?,Built in 2016
3104,3104,3104,California,CA,95060,Santa Cruz County,Santa Cruz,419 Woodrow Ave,36.9559888,-122.0379082,624 sqft;Single Family Home;$673/sqft;5%793 sqft lot size;Built in 1979;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Floor/Wall;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$998%468,06/22/1999:$420%000:Sold,Year:2018;Tax:$6%773;Assessment:;Land:$347%213;Improvements:$231%476;Total:$578%689,?,?,624 sqft,$673/sqft,Built in 1979
3105,3105,3105,California,CA,95060,Santa Cruz County,Santa Cruz,501 Woodrow Ave,36.9563018,-122.037997,Single Family Home;Lot Size: 5%271 sqft;Built in 1951;MLS/Source ID: 80925511;,$1%057%814,01/29/2010:$664%000:Sold;10/10/2009:$799%000:Posting Removed;08/22/2009:$799%000:Listed For Sale,Year:2018;Tax:$8%789;Assessment:;Land:$537%452;Improvements:$215%549;Total:$753%001,?,?,?,?,Built in 1951
3106,3106,3106,California,CA,95060,Santa Cruz County,Santa Cruz,511 Woodrow Ave,36.956544,-122.038019,3 Beds;2 Baths;2%378 sqft;Single Family Home;$155/sqft;5%445 sqft lot size;Built in 1987;County: Santa Cruz;Tax Rate Code Area: 1-032;Units: 1;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$1%604%982,03/31/1995:$368%000:Sold,Year:2018;Tax:$6%379;Assessment:;Land:$271%634;Improvements:$271%634;Total:$543%268,3 Beds,2 Baths,2%378 sqft,$155/sqft,Built in 1987
3107,3107,3107,California,CA,95060,Santa Cruz County,Santa Cruz,516 Woodrow Ave,36.956826,-122.0375086,3 Beds;3 Baths;1%557 sqft;Single Family Home;$217/sqft;7%275 sqft lot size;Built in 1939;County: Santa Cruz;Tax Rate Code Area: 1-032;Heating: Yes;Parking: Garage;Parking Spaces: 2;Units: 2;Stories: 1 story;Construction Type: Frame;Bungalow;Roof: Composition Shingle;Land Use Code: Single Family Residential;,$2%045%690,10/27/1995:$338%000:Sold,Year:2018;Tax:$10%182;Assessment:;Land:$233%610;Improvements:$651%922;Total:$885%532,3 Beds,3 Baths,1%557 sqft,$217/sqft,Built in 1939
3108,3108,3108,California,CA,95060,Santa Cruz County,Santa Cruz,603 Woodrow Ave,36.9571674,-122.0381302,Single Family Home;Lot Size: 4%356 sqft;Built in 1920;Detached Single Family% 1 Story% Traditional Architecture;MLS/Source ID: 81427340;,$955%556,09/19/2014:$569%000:Posting Removed;09/18/2014:$569%000:Sold;08/22/2014:$569%000:Pending;07/31/2014:$569%000:Listed For Sale,Year:2018;Tax:$9%430;Assessment:;Land:$483%618;Improvements:$334%269;Total:$817%887,?,?,?,?,Built in 1920
3109,3109,3109,California,CA,95060,Santa Cruz County,Santa Cruz,619 Woodrow Ave,36.9576812,-122.0382412,Single Family Home;Lot Size: 7%449 sqft;Built in 1915;6 Rooms;Rooms: Dining Room;Refrigerator;Dishwasher;Disposal;Floors: Hardwood% Linoleum Vinyl% Tile;Garage;Attic;Barbeque Area;Bungalow Architecture;Exterior: Stucco;Roof: Composition;Year Updated: 1991;Patio;Porch;Garden;MLS/Source ID: ML81707011;,$1%206%647,07/12/2018:$1%198%000:Posting Removed;07/12/2018:$1%208%000:Sold;06/05/2018:$1%198%000:Pending;05/24/2018:$1%198%000:Listed For Sale,Year:2018;Tax:$4%542;Assessment:;Land:$211%347;Improvements:$166%735;Total:$378%082,?,?,?,?,Built in 1915
3110,3110,3110,California,CA,95060,Santa Cruz County,Santa Cruz,620 Woodrow Ave,36.9577804,-122.0375974,Single Family Home;Lot Size: 10%237 sqft;Built in 1946;Parking: 1 Car Carport Attached Garage Converted 2 Car Garage;Detached Single Family% 1 Story% Ranch Architecture;MLS/Source ID: 81058657;,$1%191%600,05/10/2011:$650%000:Sold;03/18/2011:$685%000:Posting Removed;12/31/2010:$685%000:Listed For Sale;02/21/2002:$540%000:Sold,Year:2018;Tax:$10%454;Assessment:;Land:$512%323;Improvements:$397%620;Total:$909%943,?,?,?,?,Built in 1946
